timestamp,component,hardware,sensor_type,value,min,max
2026-05-24T08:05:21,tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS),Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,DIMM #2,Sensor,Temperature,38.0,28.8,40.0
2026-05-24T08:05:21,Temperature Sensor Resolution,Sensor,Temperature,0.3,0.3,0.3
2026-05-24T08:05:21,Thermal Sensor Low Limit,Sensor,Temperature,0.0,0.0,0.0
2026-05-24T08:05:21,Thermal Sensor High Limit,Sensor,Temperature,55.0,55.0,55.0
2026-05-24T08:05:21,Thermal Sensor Critical Low Limit,Sensor,Temperature,0.0,0.0,0.0
2026-05-24T08:05:21,Thermal Sensor Critical High Limit,Sensor,Temperature,85.0,85.0,85.0
2026-05-24T08:05:21,Capacity,Sensor,,64.0,64.0,64.0
2026-05-24T08:05:21,tCKAVGmin (Minimum Cycle Time),Sensor,,0.357,0.357,0.357
2026-05-24T08:05:21,tCKAVGmax (Maximum Cycle Time),Sensor,,1.01,1.01,1.01
2026-05-24T08:05:21,tAA (CAS Latency Time),Sensor,,16.0,16.0,16.0
2026-05-24T08:05:21,tRCD (RAS to CAS Delay Time),Sensor,,16.0,16.0,16.0
2026-05-24T08:05:21,tRP (Row Precharge Delay Time),Sensor,,16.0,16.0,16.0
2026-05-24T08:05:21,tRAS (Active to Precharge Delay Time),Sensor,,32.0,32.0,32.0
2026-05-24T08:05:21,tRC (Active to Active/Refresh Delay Time),Sensor,,48.0,48.0,48.0
2026-05-24T08:05:21,tWR (Write Recovery Time),Sensor,,30.0,30.0,30.0
2026-05-24T08:05:21,tRFC1 (Normal Refresh Recovery Time),Sensor,,295.0,295.0,295.0
2026-05-24T08:05:21,tRFC2 (Fine Granularity Refresh Recovery Time),Sensor,,160.0,160.0,160.0
2026-05-24T08:05:21,tRFCsb (Same Bank Refresh Recovery Time),Sensor,,130.0,130.0,130.0
2026-05-24T08:05:21,tRFC1_dlr (Normal Refresh Recovery Time 3DS),Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS),Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS),Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,GPU Power,Sensor,Power,0.0,0.0,0.4
2026-05-24T08:05:21,GPU Core,Sensor,Clock,250.0,100.0,2350.0
2026-05-24T08:05:21,D3D ,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D ,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D ,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D ,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D ,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D ,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D 3D,Sensor,Load,0.2,0.0,13.3
2026-05-24T08:05:21,D3D Compute,Sensor,Load,0.0,0.0,0.8
2026-05-24T08:05:21,D3D Copy,Sensor,Load,0.0,0.0,1.7
2026-05-24T08:05:21,D3D GSC,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D Video Decode,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D Video Decode,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D Video Processing,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,D3D Shared Memory Used,Sensor,,918.2,275.2,937.7
2026-05-24T08:05:21,D3D Shared Memory Free,Sensor,,36164.4,36144.9,36807.4
2026-05-24T08:05:21,D3D Shared Memory Total,Sensor,,37082.6,37082.6,37082.6
2026-05-24T08:05:21,Composite Temperature,Sensor,Temperature,34.0,0.0,37.0
2026-05-24T08:05:21,Temperature #2,Sensor,Temperature,60.9,0.0,60.9
2026-05-24T08:05:21,Warning Temperature,Sensor,Temperature,74.0,0.0,74.0
2026-05-24T08:05:21,Critical Temperature,Sensor,Temperature,79.0,0.0,79.0
2026-05-24T08:05:21,Used Space,Sensor,Load,21.5,21.5,21.6
2026-05-24T08:05:21,Read Activity,Sensor,Load,0.0,0.0,100.0
2026-05-24T08:05:21,Write Activity,Sensor,Load,0.1,0.0,59.9
2026-05-24T08:05:21,Total Activity,Sensor,Load,0.0,0.0,100.0
2026-05-24T08:05:21,Life,Sensor,Load,100.0,0.0,100.0
2026-05-24T08:05:21,Available Spare,Sensor,Load,100.0,0.0,100.0
2026-05-24T08:05:21,Available Spare Threshold,Sensor,Load,10.0,0.0,10.0
2026-05-24T08:05:21,Percentage Used,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,Power On Count,Sensor,,32.0,0.0,32.0
2026-05-24T08:05:21,Power On Hours,Sensor,,25.0,0.0,25.0
2026-05-24T08:05:21,Data Read,Sensor,,403.0,0.0,403.0
2026-05-24T08:05:21,Data Written,Sensor,,568.0,0.0,568.0
2026-05-24T08:05:21,Free Space,Sensor,,784.9,784.5,785.4
2026-05-24T08:05:21,Total Space,Sensor,,1000.2,1000.2,1000.2
2026-05-24T08:05:21,Read Rate,Sensor,,0.0,0.0,382.8
2026-05-24T08:05:21,Write Rate,Sensor,,12.2,0.0,252.7
2026-05-24T08:05:21,Network Utilization,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,Data Uploaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Data Downloaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Upload Speed,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Download Speed,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Network Utilization,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,Data Uploaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Data Downloaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Upload Speed,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Download Speed,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Network Utilization,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,Data Uploaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Data Downloaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Upload Speed,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Download Speed,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Network Utilization,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,Data Uploaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Data Downloaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Upload Speed,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Download Speed,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Network Utilization,Sensor,Load,0.0,0.0,0.0
2026-05-24T08:05:21,Data Uploaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Data Downloaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Upload Speed,Sensor,,0.3,0.0,9.1
2026-05-24T08:05:21,Download Speed,Sensor,,0.0,0.0,0.8
2026-05-24T08:05:21,Network Utilization,Sensor,Load,0.1,0.0,22.4
2026-05-24T08:05:21,Data Uploaded,Sensor,,0.0,0.0,0.0
2026-05-24T08:05:21,Data Downloaded,Sensor,,0.1,0.0,0.1
2026-05-24T08:05:21,Upload Speed,Sensor,,72.8,0.0,588.4
2026-05-24T08:05:21,Download Speed,Sensor,,5.1,0.0,15.6
